layout,target_name,sensor_id,contact_x_m,contact_y_m,sensor_x_m,sensor_y_m,Fx,Fy,Fz,Tx,Ty,Tz,weight,force_mag_N,centroid_error_mm,ls_error_mm
inset_130,Target_010,4,-0.05,-0.14,-0.13,0.13,0.0,0.0,-0.6100132546089889,0.164703578744427,0.04880106036871912,0.0,0.0610013254608989,0.6100132546089889,47.86430119775043,2.8609792490763985e-14
inset_130,Target_011,1,-0.04,-0.14,-0.13,-0.13,0.0,0.0,-6.828067213837499,0.06828067213837505,0.6145260492453749,0.0,0.6828067213837499,6.828067213837499,49.36886002770284,8.355534721610419e-14
inset_130,Target_011,2,-0.04,-0.14,0.13,-0.13,0.0,0.0,-1.9306948673609474,0.019306948673609492,-0.3282181274513611,0.0,0.19306948673609475,1.9306948673609474,49.36886002770284,8.355534721610419e-14
inset_130,Target_011,3,-0.04,-0.14,0.13,0.13,0.0,0.0,-0.5500014848081284,0.14850040089819466,-0.09350025241738183,0.0,0.05500014848081284,0.5500014848081284,49.36886002770284,8.355534721610419e-14
inset_130,Target_011,4,-0.04,-0.14,-0.13,0.13,0.0,0.0,-0.6912364339934256,0.18663383717822493,0.0622112790594083,0.0,0.06912364339934256,0.6912364339934256,49.36886002770284,8.355534721610419e-14
inset_130,Target_012,1,-0.03,-0.14,-0.13,-0.13,0.0,0.0,-6.182885877467723,0.06182885877467729,0.6182885877467723,0.0,0.6182885877467723,6.182885877467723,50.359424459372576,8.777083671441753e-14
inset_130,Target_012,2,-0.03,-0.14,0.13,-0.13,0.0,0.0,-2.429850091923113,0.024298500919231154,-0.3887760147076981,0.0,0.2429850091923113,2.429850091923113,50.359424459372576,8.777083671441753e-14
inset_130,Target_012,3,-0.03,-0.14,0.13,0.13,0.0,0.0,-0.6339811914966904,0.17117492170410642,-0.10143699063947047,0.0,0.06339811914966904,0.6339811914966904,50.359424459372576,8.777083671441753e-14
inset_130,Target_012,4,-0.03,-0.14,-0.13,0.13,0.0,0.0,-0.753282839112473,0.2033863665603677,0.0753282839112473,0.0,0.0753282839112473,0.753282839112473,50.359424459372576,8.777083671441753e-14
inset_130,Target_013,1,-0.02,-0.14,-0.13,-0.13,0.0,0.0,-5.521094661102301,0.055210946611023055,0.607320412721253,0.0,0.55210946611023,5.521094661102301,50.9650229029104,8.333897564733123e-14
inset_130,Target_013,2,-0.02,-0.14,0.13,-0.13,0.0,0.0,-2.9804139320994723,0.02980413932099475,-0.44706208981492085,0.0,0.2980413932099472,2.9804139320994723,50.9650229029104,8.333897564733123e-14
inset_130,Target_013,3,-0.02,-0.14,0.13,0.13,0.0,0.0,-0.7060519377929564,0.19063402320409822,-0.10590779066894346,0.0,0.07060519377929564,0.7060519377929564,50.9650229029104,8.333897564733123e-14
inset_130,Target_013,4,-0.02,-0.14,-0.13,0.13,0.0,0.0,-0.7924394690052711,0.21395865663142322,0.08716834159057982,0.0,0.0792439469005271,0.7924394690052711,50.9650229029104,8.333897564733123e-14
inset_130,Target_014,1,-0.01,-0.14,-0.13,-0.13,0.0,0.0,-4.856982991231858,0.04856982991231862,0.582837958947823,0.0,0.48569829912318574,4.856982991231858,51.28599822516276,3.2730697083401685e-14
inset_130,Target_014,2,-0.01,-0.14,0.13,-0.13,0.0,0.0,-3.574936719434615,0.03574936719434618,-0.5004911407208462,0.0,0.3574936719434615,3.574936719434615,51.28599822516276,3.2730697083401685e-14
inset_130,Target_014,3,-0.01,-0.14,0.13,0.13,0.0,0.0,-0.7613649013282371,0.20556852335862402,-0.1065910861859532,0.0,0.07613649013282371,0.7613649013282371,51.28599822516276,3.2730697083401685e-14
inset_130,Target_014,4,-0.01,-0.14,-0.13,0.13,0.0,0.0,-0.8067153880052914,0.2178131547614287,0.09680584656063498,0.0,0.08067153880052914,0.8067153880052914,51.28599822516276,3.2730697083401685e-14
inset_130,Target_015,1,0.0,-0.14,-0.13,-0.13,0.0,0.0,-4.204119850187266,0.0420411985018727,0.5465355805243446,0.0,0.4204119850187266,4.204119850187266,51.3857677902622,2.7755575615628914e-14
inset_130,Target_015,2,0.0,-0.14,0.13,-0.13,0.0,0.0,-4.204119850187266,0.0420411985018727,-0.5465355805243446,0.0,0.4204119850187266,4.204119850187266,51.3857677902622,2.7755575615628914e-14
inset_130,Target_015,3,0.0,-0.14,0.13,0.13,0.0,0.0,-0.7958801498127344,0.21488764044943828,-0.10346441947565548,0.0,0.07958801498127344,0.7958801498127344,51.3857677902622,2.7755575615628914e-14
inset_130,Target_015,4,0.0,-0.14,-0.13,0.13,0.0,0.0,-0.7958801498127344,0.21488764044943828,0.10346441947565548,0.0,0.07958801498127344,0.7958801498127344,51.3857677902622,2.7755575615628914e-14
inset_130,Target_016,1,0.01,-0.14,-0.13,-0.13,0.0,0.0,-3.574936719434615,0.03574936719434618,0.5004911407208462,0.0,0.3574936719434615,3.574936719434615,51.28599822516276,3.2730697083401685e-14
inset_130,Target_016,2,0.01,-0.14,0.13,-0.13,0.0,0.0,-4.856982991231858,0.04856982991231862,-0.582837958947823,0.0,0.48569829912318574,4.856982991231858,51.28599822516276,3.2730697083401685e-14
inset_130,Target_016,3,0.01,-0.14,0.13,0.13,0.0,0.0,-0.8067153880052914,0.2178131547614287,-0.09680584656063498,0.0,0.08067153880052914,0.8067153880052914,51.28599822516276,3.2730697083401685e-14
inset_130,Target_016,4,0.01,-0.14,-0.13,0.13,0.0,0.0,-0.7613649013282371,0.20556852335862402,0.1065910861859532,0.0,0.07613649013282371,0.7613649013282371,51.28599822516276,3.2730697083401685e-14
inset_130,Target_017,1,0.02,-0.14,-0.13,-0.13,0.0,0.0,-2.9804139320994723,0.02980413932099475,0.44706208981492085,0.0,0.2980413932099472,2.9804139320994723,50.965022902910405,6.938893903907228e-15
inset_130,Target_017,2,0.02,-0.14,0.13,-0.13,0.0,0.0,-5.521094661102301,0.055210946611023055,-0.607320412721253,0.0,0.55210946611023,5.521094661102301,50.965022902910405,6.938893903907228e-15
inset_130,Target_017,3,0.02,-0.14,0.13,0.13,0.0,0.0,-0.7924394690052711,0.21395865663142322,-0.08716834159057982,0.0,0.0792439469005271,0.7924394690052711,50.965022902910405,6.938893903907228e-15
inset_130,Target_017,4,0.02,-0.14,-0.13,0.13,0.0,0.0,-0.7060519377929564,0.19063402320409822,0.10590779066894346,0.0,0.07060519377929564,0.7060519377929564,50.965022902910405,6.938893903907228e-15
inset_130,Target_018,1,0.03,-0.14,-0.13,-0.13,0.0,0.0,-2.429850091923113,0.024298500919231154,0.3887760147076981,0.0,0.2429850091923113,2.429850091923113,50.359424459372576,2.0816681711721685e-14
inset_130,Target_018,2,0.03,-0.14,0.13,-0.13,0.0,0.0,-6.182885877467723,0.06182885877467729,-0.6182885877467723,0.0,0.6182885877467723,6.182885877467723,50.359424459372576,2.0816681711721685e-14
inset_130,Target_018,3,0.03,-0.14,0.13,0.13,0.0,0.0,-0.753282839112473,0.2033863665603677,-0.0753282839112473,0.0,0.0753282839112473,0.753282839112473,50.359424459372576,2.0816681711721685e-14
inset_130,Target_018,4,0.03,-0.14,-0.13,0.13,0.0,0.0,-0.6339811914966904,0.17117492170410642,0.10143699063947047,0.0,0.06339811914966904,0.6339811914966904,50.359424459372576,2.0816681711721685e-14
inset_130,Target_019,1,0.04,-0.14,-0.13,-0.13,0.0,0.0,-1.9306948673609474,0.019306948673609492,0.3282181274513611,0.0,0.19306948673609475,1.9306948673609474,49.36886002770284,2.8609792490763985e-14
inset_130,Target_019,2,0.04,-0.14,0.13,-0.13,0.0,0.0,-6.828067213837499,0.06828067213837505,-0.6145260492453749,0.0,0.6828067213837499,6.828067213837499,49.36886002770284,2.8609792490763985e-14
inset_130,Target_019,3,0.04,-0.14,0.13,0.13,0.0,0.0,-0.6912364339934256,0.18663383717822493,-0.0622112790594083,0.0,0.06912364339934256,0.6912364339934256,49.36886002770284,2.8609792490763985e-14
inset_130,Target_019,4,0.04,-0.14,-0.13,0.13,0.0,0.0,-0.5500014848081284,0.14850040089819466,0.09350025241738183,0.0,0.05500014848081284,0.5500014848081284,49.36886002770284,2.8609792490763985e-14
inset_130,Target_020,1,0.05,-0.14,-0.13,-0.13,0.0,0.0,-1.488432341245933,0.014884323412459344,0.26791782142426795,0.0,0.1488432341245933,1.488432341245933,47.86430119775043,2.8609792490763985e-14
inset_130,Target_020,2,0.05,-0.14,0.13,-0.13,0.0,0.0,-7.442161706229666,0.07442161706229673,-0.5953729364983733,0.0,0.7442161706229666,7.442161706229666,47.86430119775043,2.8609792490763985e-14
inset_130,Target_020,3,0.05,-0.14,0.13,0.13,0.0,0.0,-0.6100132546089889,0.164703578744427,-0.04880106036871912,0.0,0.0610013254608989,0.6100132546089889,47.86430119775043,2.8609792490763985e-14
inset_130,Target_020,4,0.05,-0.14,-0.13,0.13,0.0,0.0,-0.4593926979154115,0.1240360284371611,0.08269068562477407,0.0,0.04593926979154115,0.4593926979154115,47.86430119775043,2.8609792490763985e-14
inset_130,Target_021,1,0.06,-0.14,-0.13,-0.13,0.0,0.0,-1.1065122346051246,0.011065122346051256,0.21023732457497368,0.0,0.11065122346051247,1.1065122346051246,45.69981316490508,3.1031676915590914e-14
inset_130,Target_021,2,0.06,-0.14,0.13,-0.13,0.0,0.0,-8.0111485785411,0.08011148578541107,-0.560780400497877,0.0,0.80111485785411,8.0111485785411,45.69981316490508,3.1031676915590914e-14
inset_130,Target_021,3,0.06,-0.14,0.13,0.13,0.0,0.0,-0.514855307104184,0.1390109329181297,-0.03603987149729289,0.0,0.051485530710418406,0.514855307104184,45.69981316490508,3.1031676915590914e-14
inset_130,Target_021,4,0.06,-0.14,-0.13,0.13,0.0,0.0,-0.36748387974959185,0.09922064753238981,0.06982193715242245,0.0,0.03674838797495918,0.36748387974959185,45.69981316490508,3.1031676915590914e-14
inset_130,Target_022,1,0.07,-0.14,-0.13,-0.13,0.0,0.0,-0.786336465282222,0.007863364652822226,0.1572672930564444,0.0,0.0786336465282222,0.786336465282222,42.72786271390653,5.721958498152797e-14
inset_130,Target_022,2,0.07,-0.14,0.13,-0.13,0.0,0.0,-8.522187096707327,0.08522187096707334,-0.5113312258024396,0.0,0.8522187096707327,8.522187096707327,42.72786271390653,5.721958498152797e-14
inset_130,Target_022,3,0.07,-0.14,0.13,0.13,0.0,0.0,-0.412184212520485,0.11128973738053095,-0.0247310527512291,0.0,0.0412184212520485,0.412184212520485,42.72786271390653,5.721958498152797e-14
inset_130,Target_022,4,0.07,-0.14,-0.13,0.13,0.0,0.0,-0.2792922254899655,0.0754089008822907,0.055858445097993106,0.0,0.02792922254899655,0.2792922254899655,42.72786271390653,5.721958498152797e-14
inset_130,Target_023,1,0.08,-0.14,-0.13,-0.13,0.0,0.0,-0.5273153386132213,0.005273153386132218,0.11073622110877648,0.0,0.05273153386132213,0.5273153386132213,38.81827876442625,6.206335383118183e-14
inset_130,Target_023,2,0.08,-0.14,0.13,-0.13,0.0,0.0,-8.96436075642476,0.08964360756424768,-0.44821803782123804,0.0,0.8964360756424761,8.96436075642476,38.81827876442625,6.206335383118183e-14
inset_130,Target_023,3,0.08,-0.14,0.13,0.13,0.0,0.0,-0.30911588815257807,0.08346128980119609,-0.015455794407628905,0.0,0.030911588815257806,0.30911588815257807,38.81827876442625,6.206335383118183e-14
inset_130,Target_023,4,0.08,-0.14,-0.13,0.13,0.0,0.0,-0.19920801680943914,0.05378616453854857,0.04183368352998222,0.0,0.019920801680943914,0.19920801680943914,38.81827876442625,6.206335383118183e-14
inset_130,Target_024,1,0.09,-0.14,-0.13,-0.13,0.0,0.0,-0.32700840654314617,0.0032700840654314644,0.07194184943949215,0.0,0.03270084065431462,0.32700840654314617,33.882577012955984,3.1031676915590914e-14
inset_130,Target_024,2,0.09,-0.14,0.13,-0.13,0.0,0.0,-9.329357480789755,0.09329357480789763,-0.37317429923159023,0.0,0.9329357480789755,9.329357480789755,33.882577012955984,3.1031676915590914e-14
inset_130,Target_024,3,0.09,-0.14,0.13,0.13,0.0,0.0,-0.21288466734688039,0.05747886018365771,-0.008515386693875217,0.0,0.02128846673468804,0.21288466734688039,33.882577012955984,3.1031676915590914e-14
inset_130,Target_024,4,0.09,-0.14,-0.13,0.13,0.0,0.0,-0.13074944532021926,0.0353023502364592,0.028764877970448237,0.0,0.013074944532021925,0.13074944532021926,33.882577012955984,3.1031676915590914e-14
inset_130,Target_025,1,0.1,-0.14,-0.13,-0.13,0.0,0.0,-0.18135832030257412,0.0018135832030257428,0.04171241366959205,0.0,0.018135832030257412,0.18135832030257412,27.912868915930233,8.326672684688674e-14
inset_130,Target_025,2,0.1,-0.14,0.13,-0.13,0.0,0.0,-9.611990976036427,0.09611990976036436,-0.2883597292810928,0.0,0.9611990976036427,9.611990976036427,27.912868915930233,8.326672684688674e-14
inset_130,Target_025,3,0.1,-0.14,0.13,0.13,0.0,0.0,-0.13024378016309526,0.03516582064403572,-0.003907313404892858,0.0,0.013024378016309526,0.13024378016309526,27.912868915930233,8.326672684688674e-14
inset_130,Target_025,4,0.1,-0.14,-0.13,0.13,0.0,0.0,-0.07640692349790483,0.020629869344434306,0.017573592404518112,0.0,0.007640692349790483,0.07640692349790483,27.912868915930233,8.326672684688674e-14
inset_130,Target_026,1,0.11,-0.14,-0.13,-0.13,0.0,0.0,-0.08501281708870274,0.0008501281708870282,0.020403076101288657,0.0,0.008501281708870274,0.08501281708870274,21.080405159330745,5.721958498152797e-14
inset_130,Target_026,2,0.11,-0.14,0.13,-0.13,0.0,0.0,-9.81047909203629,0.09810479092036299,-0.19620958184072584,0.0,0.981047909203629,9.81047909203629,21.080405159330745,5.721958498152797e-14
inset_130,Target_026,3,0.11,-0.14,0.13,0.13,0.0,0.0,-0.06692004837678238,0.018068413061731244,-0.0013384009675356477,0.0,0.006692004837678238,0.06692004837678238,21.080405159330745,5.721958498152797e-14
inset_130,Target_026,4,0.11,-0.14,-0.13,0.13,0.0,0.0,-0.03758804249822336,0.010148771474520308,0.009021130199573606,0.0,0.003758804249822336,0.03758804249822336,21.080405159330745,5.721958498152797e-14
inset_130,Target_027,1,0.12,-0.14,-0.13,-0.13,0.0,0.0,-0.03171382780646044,0.00031713827806460467,0.00792845695161511,0.0,0.0031713827806460443,0.03171382780646044,14.152345982928587,1.3877787807814457e-14
inset_130,Target_027,2,0.12,-0.14,0.13,-0.13,0.0,0.0,-9.926428103422104,0.09926428103422114,-0.09926428103422114,0.0,0.9926428103422104,9.926428103422104,14.152345982928587,1.3877787807814457e-14
inset_130,Target_027,3,0.12,-0.14,0.13,0.13,0.0,0.0,-0.027195693434033205,0.007342837227188966,-0.00027195693434033227,0.0,0.0027195693434033203,0.027195693434033205,14.152345982928587,1.3877787807814457e-14
inset_130,Target_027,4,0.12,-0.14,-0.13,0.13,0.0,0.0,-0.014662375337403426,0.003958841341098925,0.0036655938343508566,0.0,0.0014662375337403427,0.014662375337403426,14.152345982928587,1.3877787807814457e-14
inset_130,Target_028,1,0.13,-0.14,-0.13,-0.13,0.0,0.0,-0.01471864168489011,0.00014718641684890123,0.0038268468380714287,0.0,0.001471864168489011,0.01471864168489011,10.55502895219728,3.925231146709438e-14
inset_130,Target_028,2,0.13,-0.14,0.13,-0.13,0.0,0.0,-9.96452042067059,0.09964520420670599,0.0,0.0,0.9964520420670591,9.96452042067059,10.55502895219728,3.925231146709438e-14
inset_130,Target_028,3,0.13,-0.14,0.13,0.13,0.0,0.0,-0.013668752291729229,0.003690563118766892,0.0,0.0,0.0013668752291729229,0.013668752291729229,10.55502895219728,3.925231146709438e-14
inset_130,Target_028,4,0.13,-0.14,-0.13,0.13,0.0,0.0,-0.007092185352790468,0.0019148900452534265,0.0018439681917255216,0.0,0.0007092185352790467,0.007092185352790468,10.55502895219728,3.925231146709438e-14
inset_130,Target_029,1,0.14,-0.14,-0.13,-0.13,0.0,0.0,-0.027210833569732938,0.0002721083356973296,0.007346925063827894,0.0,0.002721083356973294,0.027210833569732938,15.643617123654067,6.206335383118183e-14
inset_130,Target_029,2,0.14,-0.14,0.13,-0.13,0.0,0.0,-9.931954252952506,0.09931954252952516,0.09931954252952516,0.0,0.9931954252952506,9.931954252952506,15.643617123654067,6.206335383118183e-14
inset_130,Target_029,3,0.14,-0.14,0.13,0.13,0.0,0.0,-0.027210833569732938,0.007346925063827894,0.0002721083356973296,0.0,0.002721083356973294,0.027210833569732938,15.643617123654067,6.206335383118183e-14
inset_130,Target_029,4,0.14,-0.14,-0.13,0.13,0.0,0.0,-0.013624079908028152,0.0036785015751676013,0.0036785015751676013,0.0,0.0013624079908028152,0.013624079908028152,15.643617123654067,6.206335383118183e-14
inset_130,Target_030,1,0.14,-0.13,-0.13,-0.13,0.0,0.0,-0.013668752291729229,-0.0,0.003690563118766892,0.0,0.0013668752291729229,0.013668752291729229,10.55502895219728,2.7755575615628914e-14
inset_130,Target_030,2,0.14,-0.13,0.13,-0.13,0.0,0.0,-9.96452042067059,-0.0,0.09964520420670599,0.0,0.9964520420670591,9.96452042067059,10.55502895219728,2.7755575615628914e-14
inset_130,Target_030,3,0.14,-0.13,0.13,0.13,0.0,0.0,-0.01471864168489011,0.0038268468380714287,0.00014718641684890123,0.0,0.001471864168489011,0.01471864168489011,10.55502895219728,2.7755575615628914e-14
inset_130,Target_030,4,0.14,-0.13,-0.13,0.13,0.0,0.0,-0.007092185352790468,0.0018439681917255216,0.0019148900452534265,0.0,0.0007092185352790467,0.007092185352790468,10.55502895219728,2.7755575615628914e-14
inset_130,Target_031,1,0.13,-0.13,-0.13,-0.13,0.0,0.0,-1.4792899407736949e-10,-0.0,3.8461538460116067e-11,0.0,1.4792899407736948e-11,1.4792899407736949e-10,8.15894620923877e-09,0.0
inset_130,Target_031,2,0.13,-0.13,0.13,-0.13,0.0,0.0,-9.999999999630178,-0.0,0.0,0.0,0.9999999999630178,9.999999999630178,8.15894620923877e-09,0.0
inset_130,Target_031,3,0.13,-0.13,0.13,0.13,0.0,0.0,-1.4792899407736949e-10,3.8461538460116067e-11,0.0,0.0,1.4792899407736948e-11,1.4792899407736949e-10,8.15894620923877e-09,0.0
inset_130,Target_031,4,0.13,-0.13,-0.13,0.13,0.0,0.0,-7.396449703868474e-11,1.9230769230058033e-11,1.9230769230058033e-11,0.0,7.396449703868474e-12,7.396449703868474e-11,8.15894620923877e-09,0.0
inset_130,Target_032,1,0.12,-0.13,-0.13,-0.13,0.0,0.0,-0.01593870381932227,-0.0,0.003984675954830568,0.0,0.0015938703819322272,0.01593870381932227,9.404517612788355,8.441528768080325e-14
inset_130,Target_032,2,0.12,-0.13,0.13,-0.13,0.0,0.0,-9.961689887076401,-0.0,-0.09961689887076411,-0.0,0.9961689887076401,9.961689887076401,9.404517612788355,8.441528768080325e-14
inset_130,Target_032,3,0.12,-0.13,0.13,0.13,0.0,0.0,-0.01471446068992085,0.003825759779379421,-0.00014714460689920864,0.0,0.001471446068992085,0.01471446068992085,9.404517612788355,8.441528768080325e-14
inset_130,Target_032,4,0.12,-0.13,-0.13,0.13,0.0,0.0,-0.007656948414355432,0.0019908065877324126,0.001914237103588858,0.0,0.0007656948414355432,0.007656948414355432,9.404517612788355,8.441528768080325e-14
inset_130,Target_033,1,0.11,-0.13,-0.13,-0.13,0.0,0.0,-0.06834937229303219,-0.0,0.016403849350327723,0.0,0.006834937229303219,0.06834937229303219,17.55966166923531,5.003707553108401e-14
inset_130,Target_033,2,0.11,-0.13,0.13,-0.13,0.0,0.0,-9.842309610196631,-0.0,-0.19684619220393265,-0.0,0.9842309610196631,9.842309610196631,17.55966166923531,5.003707553108401e-14
inset_130,Target_033,3,0.11,-0.13,0.13,0.13,0.0,0.0,-0.05789593888350959,0.015052944109712495,-0.001157918777670192,0.0,0.00578959388835096,0.05789593888350959,17.55966166923531,5.003707553108401e-14
inset_130,Target_033,4,0.11,-0.13,-0.13,0.13,0.0,0.0,-0.03144507862682631,0.00817572044297484,0.007546818870438314,0.0,0.0031445078626826306,0.03144507862682631,17.55966166923531,5.003707553108401e-14
inset_130,Target_034,1,0.1,-0.13,-0.13,-0.13,0.0,0.0,-0.16396387333241896,-0.0,0.037711690866456364,0.0,0.016396387333241898,0.16396387333241896,24.41767745160628,3.925231146709438e-14
inset_130,Target_034,2,0.1,-0.13,0.13,-0.13,0.0,0.0,-9.637432110316627,-0.0,-0.2891229633094988,-0.0,0.9637432110316627,9.637432110316627,24.41767745160628,3.925231146709438e-14
inset_130,Target_034,3,0.1,-0.13,0.13,0.13,0.0,0.0,-0.1266231956099995,0.03292203085859987,-0.0037986958682999844,0.0,0.01266231956099995,0.1266231956099995,24.41767745160628,3.925231146709438e-14
inset_130,Target_034,4,0.1,-0.13,-0.13,0.13,0.0,0.0,-0.07198082074095406,0.018715013392648056,0.016555588770419436,0.0,0.007198082074095406,0.07198082074095406,24.41767745160628,3.925231146709438e-14
inset_130,Target_035,1,0.09,-0.13,-0.13,-0.13,0.0,0.0,-0.30895986693233407,-0.0,0.0679711707251135,0.0,0.03089598669323341,0.30895986693233407,29.988360387584294,3.925231146709438e-14
inset_130,Target_035,2,0.09,-0.13,0.13,-0.13,0.0,0.0,-9.346035974703103,-0.0,-0.37384143898812416,-0.0,0.9346035974703102,9.346035974703103,29.988360387584294,3.925231146709438e-14
inset_130,Target_035,3,0.09,-0.13,0.13,0.13,0.0,0.0,-0.21609331733417583,0.05618426250688572,-0.008643732693367035,0.0,0.021609331733417583,0.21609331733417583,29.988360387584294,3.925231146709438e-14
inset_130,Target_035,4,0.09,-0.13,-0.13,0.13,0.0,0.0,-0.12891084103038764,0.03351681866790079,0.02836038502668528,0.0,0.012891084103038764,0.12891084103038764,29.988360387584294,3.925231146709438e-14
inset_130,Target_036,1,0.08,-0.13,-0.13,-0.13,0.0,0.0,-0.5085458898158595,-0.0,0.10679463686133049,0.0,0.05085458898158595,0.5085458898158595,34.339005738500106,1.3877787807814457e-14
inset_130,Target_036,2,0.08,-0.13,0.13,-0.13,0.0,0.0,-8.970749496351761,-0.0,-0.4485374748175881,-0.0,0.8970749496351762,8.970749496351761,34.339005738500106,1.3877787807814457e-14
inset_130,Target_036,3,0.08,-0.13,0.13,0.13,0.0,0.0,-0.3199268721951414,0.08318098677073676,-0.01599634360975707,0.0,0.031992687219514135,0.3199268721951414,34.339005738500106,1.3877787807814457e-14
inset_130,Target_036,4,0.08,-0.13,-0.13,0.13,0.0,0.0,-0.20077774163723724,0.05220221282568169,0.04216332574381983,0.0,0.020077774163723725,0.20077774163723724,34.339005738500106,1.3877787807814457e-14
inset_130,Target_037,1,0.07,-0.13,-0.13,-0.13,0.0,0.0,-0.7665974435722673,-0.0,0.15331948871445347,0.0,0.07665974435722674,0.7665974435722673,37.587609922766575,2.7755575615628914e-14
inset_130,Target_037,2,0.07,-0.13,0.13,-0.13,0.0,0.0,-8.517749373025193,-0.0,-0.5110649623815116,-0.0,0.8517749373025194,8.517749373025193,37.587609922766575,2.7755575615628914e-14
inset_130,Target_037,3,0.07,-0.13,0.13,0.13,0.0,0.0,-0.43067272110801536,0.111974907488084,-0.02584036326648092,0.0,0.04306727211080154,0.43067272110801536,37.587609922766575,2.7755575615628914e-14
inset_130,Target_037,4,0.07,-0.13,-0.13,0.13,0.0,0.0,-0.28498046229452323,0.07409492019657604,0.05699609245890465,0.0,0.02849804622945232,0.28498046229452323,37.587609922766575,2.7755575615628914e-14
inset_130,Target_038,1,0.06,-0.13,-0.13,-0.13,0.0,0.0,-1.0853759372547225,-0.0,0.20622142807839727,0.0,0.10853759372547224,1.0853759372547225,39.890377975827626,8.441528768080325e-14
inset_130,Target_038,2,0.06,-0.13,0.13,-0.13,0.0,0.0,-7.996341088754178,-0.0,-0.5597438762127925,-0.0,0.7996341088754179,7.996341088754178,39.890377975827626,8.441528768080325e-14
inset_130,Target_038,3,0.06,-0.13,0.13,0.13,0.0,0.0,-0.5404423632399376,0.14051501444238376,-0.037830965426795635,0.0,0.05404423632399375,0.5404423632399376,39.890377975827626,8.441528768080325e-14
inset_130,Target_038,4,0.06,-0.13,-0.13,0.13,0.0,0.0,-0.37784061075116177,0.09823855879530206,0.07178971604272073,0.0,0.03778406107511618,0.37784061075116177,39.890377975827626,8.441528768080325e-14
inset_130,Target_039,1,0.05,-0.13,-0.13,-0.13,0.0,0.0,-1.465343632982905,-0.0,0.2637618539369229,0.0,0.1465343632982905,1.465343632982905,41.42559224731795,1.1102230246251565e-13
inset_130,Target_039,2,0.05,-0.13,0.13,-0.13,0.0,0.0,-7.418302141975957,-0.0,-0.5934641713580766,-0.0,0.7418302141975956,7.418302141975957,41.42559224731795,1.1102230246251565e-13
inset_130,Target_039,3,0.05,-0.13,0.13,0.13,0.0,0.0,-0.6415828879546772,0.16681155086821609,-0.05132663103637418,0.0,0.06415828879546773,0.6415828879546772,41.42559224731795,1.1102230246251565e-13
inset_130,Target_039,4,0.05,-0.13,-0.13,0.13,0.0,0.0,-0.4747713370864612,0.12344054764247991,0.08545884067556302,0.0,0.04747713370864612,0.4747713370864612,41.42559224731795,1.1102230246251565e-13
inset_130,Target_040,1,0.04,-0.13,-0.13,-0.13,0.0,0.0,-1.9050691669583517,-0.0,0.3238617583829198,0.0,0.19050691669583517,1.9050691669583517,42.37631103509515,5.721958498152797e-14
inset_130,Target_040,2,0.04,-0.13,0.13,-0.13,0.0,0.0,-6.797098632727948,-0.0,-0.6117388769455153,-0.0,0.6797098632727948,6.797098632727948,42.37631103509515,5.721958498152797e-14
inset_130,Target_040,3,0.04,-0.13,0.13,0.13,0.0,0.0,-0.7272985326961212,0.18909761850099152,-0.0654568679426509,0.0,0.07272985326961212,0.7272985326961212,42.37631103509515,5.721958498152797e-14
inset_130,Target_040,4,0.04,-0.13,-0.13,0.13,0.0,0.0,-0.570533667617579,0.14833875358057053,0.09699072349498843,0.0,0.057053366761757894,0.570533667617579,42.37631103509515,5.721958498152797e-14
inset_130,Target_041,1,0.03,-0.13,-0.13,-0.13,0.0,0.0,-2.401205394271105,-0.0,0.38419286308337686,0.0,0.2401205394271105,2.401205394271105,42.9141456601992,1.3877787807814457e-14
inset_130,Target_041,2,0.03,-0.13,0.13,-0.13,0.0,0.0,-6.147085809334029,-0.0,-0.614708580933403,-0.0,0.6147085809334029,6.147085809334029,42.9141456601992,1.3877787807814457e-14
inset_130,Target_041,3,0.03,-0.13,0.13,0.13,0.0,0.0,-0.7921502331616016,0.2059590606220164,-0.07921502331616016,0.0,0.07921502331616016,0.7921502331616016,42.9141456601992,1.3877787807814457e-14
inset_130,Target_041,4,0.03,-0.13,-0.13,0.13,0.0,0.0,-0.659558563233265,0.1714852264406489,0.1055293701173224,0.0,0.0659558563233265,0.659558563233265,42.9141456601992,1.3877787807814457e-14
inset_130,Target_042,1,0.02,-0.13,-0.13,-0.13,0.0,0.0,-2.9485171333423175,-0.0,0.4422775700013476,0.0,0.29485171333423177,2.9485171333423175,43.185685677342576,5.594315114139762e-14
inset_130,Target_042,2,0.02,-0.13,0.13,-0.13,0.0,0.0,-5.482779793405137,-0.0,-0.603105777274565,-0.0,0.5482779793405137,5.482779793405137,43.185685677342576,5.594315114139762e-14
inset_130,Target_042,3,0.02,-0.13,0.13,0.13,0.0,0.0,-0.8323919134278813,0.21642189749124915,-0.09156311047706694,0.0,0.08323919134278814,0.8323919134278813,43.185685677342576,5.594315114139762e-14
inset_130,Target_042,4,0.02,-0.13,-0.13,0.13,0.0,0.0,-0.736311159824663,0.19144090155441237,0.11044667397369945,0.0,0.0736311159824663,0.736311159824663,43.185685677342576,5.594315114139762e-14
inset_130,Target_043,1,0.01,-0.13,-0.13,-0.13,0.0,0.0,-3.53994061813642,-0.0,0.49559168653909885,0.0,0.353994061813642,3.53994061813642,43.30230067228997,2.907926436840384e-14
