target_name,j1_deg,j2_deg,j3_deg,j4_deg,j5_deg,j6_deg,x_mm,y_mm,z_mm,nx,ny,nz,j1_rad,j2_rad,j3_rad,j4_rad,j5_rad,j6_rad,x_m,y_m,z_m
Target_654,22.484404291679773,-107.95592063690347,-127.74179146146791,-34.30228790162862,90.0,22.48440429167978,10.0,80.0,0.0,0.0,0.0,-1.0,0.39242688523935554,-1.8841862621356593,-2.2295148533985945,-0.5986878648504361,1.5707963267948966,0.39242688523935565,0.01,0.08,0.0
Target_655,22.01348446467653,-108.92288780763829,-126.19518283691762,-34.8819293554441,90.0,22.013484464676537,20.0,80.0,0.0,0.0,0.0,-1.0,0.38420778374522685,-1.9010630230236762,-2.2025214406604507,-0.608804516700563,1.5707963267948966,0.38420778374522696,0.02,0.08,0.0
Target_656,21.56174478236759,-109.88455337020858,-124.636886460347,-35.47856016944442,90.0,21.561744782367597,30.0,80.0,0.0,0.0,0.0,-1.0,0.37632343892702264,-1.9178472533935713,-2.175324038167396,-0.6192176888237224,1.5707963267948966,0.37632343892702275,0.03,0.08,0.0
Target_657,21.128044864726725,-110.84197721843034,-123.06645092602554,-36.091571855544146,90.0,21.128044864726732,40.0,80.0,0.0,0.0,0.0,-1.0,0.3687539473985613,-1.9345574518821556,-2.14791476740317,-0.6299167610993646,1.5707963267948966,0.36875394739856143,0.04,0.08,0.0
Target_658,20.71133238552705,-111.79615361397853,-121.48338837149726,-36.72045801452418,90.0,20.711332385527065,50.0,80.0,0.0,0.0,0.0,-1.0,0.3614809426023786,-1.9512109716292831,-2.120285113561619,-0.6408928951937868,1.5707963267948966,0.36148094260237884,0.05,0.08,0.0
Target_659,20.31063478808408,-112.74802186060538,-119.88717308698773,-37.36480505240689,90.0,20.310634788084094,60.0,80.0,0.0,0.0,0.0,-1.0,0.35448745022216793,-1.967824206578107,-2.09242590127627,-0.6521388725303127,1.5707963267948966,0.3544874502221682,0.06,0.08,0.0
Target_660,19.925051913329156,-113.69847578604654,-118.2772396979239,-38.02428451602957,90.0,19.925051913329163,70.0,80.0,0.0,0.0,0.0,-1.0,0.3477577595183896,-1.98441275696556,-2.0643272628993157,-0.6636489605198145,1.5707963267948966,0.3477577595183897,0.07,0.08,0.0
Target_661,19.553749425791565,-114.64837225862968,-116.65298090914683,-38.6986468322235,90.0,19.553749425791572,80.0,80.0,0.0,0.0,0.0,-1.0,0.34127730859001343,-2.0009915779652157,-2.0359785991307007,-0.6754188032887738,1.5707963267948966,0.34127730859001354,0.08,0.08,0.0
Target_662,19.195952939086823,-115.59853893199758,-115.01374478836624,-39.387716279636194,90.0,19.19595293908683,90.0,80.0,0.0,0.0,0.0,-1.0,0.33503258184494755,-2.0175751148582073,-2.0073685316054597,-0.6874453339210231,1.5707963267948966,0.33503258184494766,0.09,0.08,0.0
Target_663,18.850942756063006,-116.54978138538434,-113.35883155506752,-40.091387059548154,90.0,18.850942756063013,100.0,80.0,0.0,0.0,0.0,-1.0,0.3290110181982737,-2.0341774276545546,-1.978484846849572,-0.6997267058805632,1.5707963267948966,0.32901101819827383,0.1,0.08,0.0
Target_664,18.518049150256132,-117.50288980721604,-111.68748982894573,-40.809620363838235,90.0,18.51804915025614,110.0,80.0,0.0,0.0,0.0,-1.0,0.3232009287181076,-2.050812307744005,-1.9493144308027814,-0.7122622418379034,1.5707963267948966,0.3232009287181078,0.11,0.08,0.0
Target_665,18.196648125091144,-118.45864535550248,-109.99891227848076,-41.542442366016786,90.0,18.19664812509115,120.0,80.0,0.0,0.0,0.0,-1.0,0.3175914226096935,-2.067493388905807,-1.9198431928719069,-0.7250523986069762,1.5707963267948966,0.3175914226096936,0.12,0.08,0.0
Target_666,17.886157595611508,-119.41782631887187,-108.2922305949059,-42.28994308622222,90.0,17.886157595611515,130.0,80.0,0.0,0.0,0.0,-1.0,0.3121723405740133,-2.0842342548390542,-1.8900559782100457,-0.73809874733559,1.5707963267948966,0.3121723405740134,0.13,0.08,0.0
Target_667,17.586033944661267,-120.38121419677867,-106.56650969885811,-43.052276104363216,90.0,17.586033944661274,140.0,80.0,0.0,0.0,0.0,-1.0,0.30693419470182537,-2.1010485452823287,-1.859936466603545,-0.751403968498816,1.5707963267948966,0.3069341947018255,0.14,0.08,0.0
Target_668,18.513580302722676,-120.52023089168166,-106.31656646371553,-43.16320264460279,90.0,18.513580302722684,140.0,90.0,0.0,0.0,0.0,-1.0,0.32312293261487923,-2.1034748443236264,-1.8555741342072205,-0.7533400018538425,1.5707963267948966,0.32312293261487934,0.14,0.09,0.0
Target_669,18.828183252936018,-119.55855299150552,-108.04085457868882,-42.40059242980567,90.0,18.828183252936025,130.0,90.0,0.0,0.0,0.0,-1.0,0.32861378993258983,-2.0866903986218874,-1.885668639066511,-0.7400299426962916,1.5707963267948966,0.32861378993258994,0.13,0.09,0.0
Target_670,19.15358145976884,-118.60125851117762,-109.74590841602657,-41.65283307279583,90.0,19.153581459768848,120.0,90.0,0.0,0.0,0.0,-1.0,0.3342930600219081,-2.0699824580289974,-1.9154274424518185,-0.7269790799038741,1.5707963267948966,0.33429306002190823,0.12,0.09,0.0
Target_671,19.49033583440707,-117.64757434499712,-111.43266329648446,-40.919762358518426,90.0,19.490335834407073,110.0,90.0,0.0,0.0,0.0,-1.0,0.34017053262983965,-2.053337529305011,-1.944866868789892,-0.7141845822897869,1.5707963267948966,0.34017053262983976,0.11,0.09,0.0
Target_672,19.839046506445058,-116.69673213802912,-113.10198682382173,-40.201281038149176,90.0,19.839046506445065,100.0,90.0,0.0,0.0,0.0,-1.0,0.3462566819937447,-2.03674220212649,-1.974002060622933,-0.7016447176352673,1.5707963267948966,0.3462566819937448,0.1,0.09,0.0
Target_673,20.200356282046826,-115.74796234941132,-114.75468472067178,-39.497352929916886,90.0,20.20035628204684,90.0,90.0,0.0,0.0,0.0,-1.0,0.3525627271976374,-2.0201830454716587,-2.0028470804637517,-0.6893588544492788,1.5707963267948966,0.3525627271976377,0.09,0.09,0.0
Target_674,20.57495447111191,-114.80048826952182,-116.39150588528526,-38.80800584519292,90.0,20.57495447111191,80.0,90.0,0.0,0.0,0.0,-1.0,0.35910069896883134,-2.003646503200283,-2.0314149990525854,-0.6773274781318214,1.5707963267948966,0.35910069896883134,0.08,0.09,0.0
Target_675,20.963581129742238,-113.85351987757,-118.0131467634838,-38.13333335894623,90.0,20.963581129742245,70.0,90.0,0.0,0.0,0.0,-1.0,0.36588351372295463,-1.9871187868484077,-2.0597179716620824,-0.6655522218742004,1.5707963267948966,0.36588351372295475,0.07,0.09,0.0
Target_676,21.367031770992305,-112.90624742231742,-119.62025511194878,-37.47349746573383,90.0,21.367031770992305,60.0,90.0,0.0,0.0,0.0,-1.0,0.37292505578205076,-1.9705857635907997,-2.0877673037790845,-0.6540359130148062,1.5707963267948966,0.37292505578205076,0.06,0.09,0.0
Target_677,21.78616260466046,-111.95783460080085,-121.21343321343915,-36.82873218576002,90.0,21.78616260466047,50.0,90.0,0.0,0.0,0.0,-1.0,0.3802402688261888,-1.9540328371872062,-2.1155735072207635,-0.6427826359767203,1.5707963267948966,0.3802402688261889,0.05,0.09,0.0
Target_678,22.221896375949967,-111.0074111978046,-122.79324059098846,-36.199348211206924,90.0,22.221896375949974,40.0,90.0,0.0,0.0,0.0,-1.0,0.3878452577973226,-1.9374448195169127,-2.1431463475062964,-0.6317978133614806,1.5707963267948966,0.3878452577973227,0.04,0.09,0.0
Target_679,22.67522888342667,-110.05406503188763,-124.3601962559853,-35.58573871212711,90.0,22.675228883426676,30.0,90.0,0.0,0.0,0.0,-1.0,0.39575740265911286,-1.9208057900103974,-2.1704948830932684,-0.6210883072810247,1.5707963267948966,0.39575740265911297,0.03,0.09,0.0
Target_680,23.147236269119944,-109.09683303122134,-125.9147805137869,-34.988386454991755,90.0,23.14723626911995,20.0,90.0,0.0,0.0,0.0,-1.0,0.40399548563319126,-1.904098939893318,-2.1976274968915788,-0.6106625435997929,1.5707963267948966,0.4039954856331914,0.02,0.09,0.0
Target_681,23.6390831881992,-108.13469123325024,-127.45743633967007,-34.40787242707968,90.0,23.639083188199216,10.0,90.0,0.0,0.0,0.0,-1.0,0.41257983378691443,-1.8873063976476643,-2.224551920278312,-0.600530662458713,1.5707963267948966,0.41257983378691465,0.01,0.09,0.0
Target_682,24.15203198283239,-107.16654346477605,-128.9885703270243,-33.84488620819968,90.0,24.152031982832405,0.0,90.0,0.0,0.0,0.0,-1.0,0.4215324791473998,-1.870409031441954,-2.2512752496468327,-0.5907046992959035,1.5707963267948966,0.42153247914740005,0.0,0.09,0.0
Target_683,24.68745300510721,-106.19120841154046,-130.5085531982527,-33.30023839020686,90.0,24.68745300510721,-10.0,90.0,0.0,0.0,0.0,-1.0,0.4308773388704893,-1.8533862234528786,-2.2778039553236855,-0.5811988016081259,1.5707963267948966,0.4308773388704893,-0.01,0.09,0.0
Target_684,25.246836257890727,-105.20740472617331,-132.01771985631953,-32.774875417507175,90.0,25.246836257890735,-20.0,90.0,0.0,0.0,0.0,-1.0,0.4406404184120774,-1.8362156099499676,-2.304143882468271,-0.5720294879664514,1.5707963267948966,0.4406404184120775,-0.02,0.09,0.0
Target_685,25.83180455097991,-104.21373374710947,-133.5163689406303,-32.2698973122603,90.0,25.831804550979918,-30.0,90.0,0.0,0.0,0.0,-1.0,0.4508500411462549,-1.818872779683788,-2.330300243321492,-0.5632159573794109,1.5707963267948966,0.450850041146255,-0.03,0.09,0.0
Target_686,26.44412840378233,-103.20865930431751,-135.00476183417612,-31.786578861506428,90.0,26.444128403782337,-40.0,90.0,0.0,0.0,0.0,-1.0,0.46153710846615414,-1.8013309214294209,-2.3562775998771524,-0.5547804590781178,1.5707963267948966,0.4615371084661543,-0.04,0.09,0.0
Target_687,27.085742966202602,-102.19048396457575,-136.4831210486247,-31.326394986799556,90.0,27.08574296620261,-50.0,90.0,0.0,0.0,0.0,-1.0,0.4727353951091306,-1.7835604093883153,-2.382079835696477,-0.5467487352998979,1.5707963267948966,0.4727353951091307,-0.05,0.09,0.0
Target_688,27.758767277799343,-101.15732091184023,-137.95162788901786,-30.891051199141856,90.0,27.75876727779935,-60.0,90.0,0.0,0.0,0.0,-1.0,0.484481885292462,-1.7655283124081247,-2.4077101151493965,-0.539150552827168,1.5707963267948966,0.4844818852924621,-0.06,0.09,0.0
Target_689,28.465526243348492,-100.10706045670449,-139.41041926826495,-30.48252027503061,90.0,28.4655262433485,-70.0,90.0,0.0,0.0,0.0,-1.0,0.4968171562592838,-1.7471978094625118,-2.433170827816967,-0.5320203431052116,1.5707963267948966,0.4968171562592839,-0.07,0.09,0.0
Target_690,29.208575772841982,-99.03732990938948,-140.85958350143505,-30.10308658917544,90.0,29.20857577284199,-80.0,90.0,0.0,0.0,0.0,-1.0,0.5097858170543399,-1.7285274893027038,-2.4584635150879244,-0.525397975994061,1.5707963267948966,0.50978581705434,-0.08,0.09,0.0
Target_691,29.99073161831864,-97.94544521486398,-142.2991548579351,-29.755399927200934,90.0,29.99073161831864,-90.0,90.0,0.0,0.0,0.0,-1.0,0.5234370118216276,-1.7094705063311013,-2.4835887750762513,-0.5193296989773374,1.5707963267948966,0.5234370118216276,-0.09,0.09,0.0
Target_692,30.81510254206524,-96.82835231213619,-143.72910658185134,-29.442541106012463,90.0,30.81510254206524,-100.0,90.0,0.0,0.0,0.0,-1.0,0.5378249986987129,-1.6899735571278407,-2.508546140803159,-0.5138692824536903,1.5707963267948966,0.5378249986987129,-0.1,0.09,0.0
Target_693,31.685128574749463,-95.68255560969394,-145.1493420013822,-29.16810238892392,90.0,31.685128574749463,-110.0,90.0,0.0,0.0,0.0,-1.0,0.5530098175471164,-1.6699756321117296,-2.533333925027415,-0.509079423245546,1.5707963267948966,0.5530098175471164,-0.11,0.09,0.0
Target_694,32.60462527308543,-94.5040302215277,-146.55968322953754,-28.93628654893478,90.0,32.60462527308543,-120.0,90.0,0.0,0.0,0.0,-1.0,0.5690580623942961,-1.6494064837698845,-2.5579490230353463,-0.5050334735794592,1.5707963267948966,0.5690580623942961,-0.12,0.09,0.0
Target_695,33.57783507111073,-93.2881136243233,-147.9598567992773,-28.752029576399387,90.0,33.57783507111073,-130.0,90.0,0.0,0.0,0.0,-1.0,0.5860437776825065,-1.628184735719022,-2.5823866619267077,-0.5018175827389598,1.5707963267948966,0.5860437776825065,-0.13,0.09,0.0
Target_696,34.609487045124766,-92.02937109803096,-149.34947536185132,-28.62115354011768,90.0,34.609487045124766,-140.0,90.0,0.0,0.0,0.0,-1.0,0.6040495013637505,-1.6062155342003495,-2.6066400811904553,-0.4995333649938845,1.5707963267948966,0.6040495013637505,-0.14,0.09,0.0
Target_697,36.12743141275534,-92.4181266998028,-148.92685588617212,-28.65501741402516,90.0,36.12743141275534,-140.0,100.0,0.0,0.0,0.0,-1.0,0.6305426284410073,-1.61300059943684,-2.599263979856801,-0.5001244010910502,1.5707963267948966,0.6305426284410073,-0.14,0.1,0.0
Target_698,35.066500626553946,-93.65162693590511,-147.54716965387024,-28.801203410224595,90.0,35.06650062655396,-130.0,100.0,0.0,0.0,0.0,-1.0,0.6120258930860208,-1.6345292398809528,-2.575183912458698,-0.5026758280450383,1.5707963267948966,0.6120258930860211,-0.13,0.1,0.0
Target_699,34.06436627354762,-94.84544072452664,-146.15645710707662,-28.998102168396763,90.0,34.06436627354762,-120.0,100.0,0.0,0.0,0.0,-1.0,0.5945353490787173,-1.655365221148106,-2.5509113995683537,-0.5061123596682306,1.5707963267948966,0.5945353490787173,-0.12,0.1,0.0
Target_700,33.116408673916865,-96.00450350524892,-144.75511315031468,-29.24038334443639,90.0,33.116408673916865,-110.0,100.0,0.0,0.0,0.0,-1.0,0.5779903677958584,-1.675594682909031,-2.5264533335699326,-0.5103409639057261,1.5707963267948966,0.5779903677958584,-0.11,0.1,0.0
Target_701,32.21846575078466,-97.13307307020506,-143.3434232593379,-29.523503670457067,90.0,32.21846575078466,-100.0,100.0,0.0,0.0,0.0,-1.0,0.5623183072922191,-1.6952919376553155,-2.5018146969552677,-0.5152823457741068,1.5707963267948966,0.5623183072922191,-0.1,0.1,0.0
Target_702,31.366779512054528,-98.23484393356148,-141.9215800691129,-29.843575997325637,90.0,31.366779512054528,-90.0,100.0,0.0,0.0,0.0,-1.0,0.5474535782324519,-1.7145214668234257,-2.4769988518387818,-0.5208686617224828,1.5707963267948966,0.5474535782324519,-0.09,0.1,0.0
Target_703,30.55794960577017,-99.31304022042781,-140.4896965365607,-30.19726324301152,90.0,30.55794960577017,-80.0,100.0,0.0,0.0,0.0,-1.0,0.5333368332791927,-1.7333395420120203,-2.4520077696906584,-0.5270416686820116,1.5707963267948966,0.5333368332791927,-0.08,0.1,0.0
Target_704,29.78889292786716,-100.37049151754806,-139.04781639980666,-30.58169208264529,90.0,29.788892927867167,-70.0,100.0,0.0,0.0,0.0,-1.0,0.5199142621153356,-1.7517955488262535,-2.426842213885194,-0.5337512176732422,1.5707963267948966,0.5199142621153358,-0.07,0.1,0.0
Target_705,29.05680841713822,-101.40969514953727,-137.5959224856557,-30.994382364807052,90.0,29.056808417138228,-60.0,100.0,0.0,0.0,0.0,-1.0,0.5071369770002639,-1.7699330738031487,-2.4015018846935923,-0.5409540218879493,1.5707963267948966,0.507136977000264,-0.06,0.1,0.0
Target_706,28.35914630393247,-102.43286759094275,-136.13394328880702,-31.433189120250226,90.0,28.359146303932476,-50.0,100.0,0.0,0.0,0.0,-1.0,0.4949604760584021,-1.787790801721343,-2.37598553411292,-0.5486126445504262,1.5707963267948966,0.49496047605840227,-0.05,0.1,0.0
Target_707,27.69358119015694,-103.4419871436078,-134.66175814908388,-31.89625470730831,90.0,27.693581190156948,-40.0,100.0,0.0,0.0,0.0,-1.0,0.48334417343660846,-1.8054032604616006,-2.350291056225819,-0.5566946636972703,1.5707963267948966,0.4833441734366086,-0.04,0.1,0.0
Target_708,27.05798843171776,-104.43882956009134,-133.1792012786998,-32.3819691612089,90.0,27.057988431717767,-30.0,100.0,0.0,0.0,0.0,-1.0,0.4722509871000118,-1.8228014427527748,-2.3244155574895538,-0.5651719801423618,1.5707963267948966,0.47225098710001195,-0.03,0.1,0.0
Target_709,26.450423373377163,-105.42499794617214,-131.6860648344409,-32.88893721938699,90.0,26.45042337337717,-20.0,100.0,0.0,0.0,0.0,-1.0,0.46164697641189695,-1.8400133280689634,-2.2983554103557156,-0.5740202419600116,1.5707963267948966,0.46164697641189706,-0.02,0.1,0.0
Target_710,25.86910305245638,-106.40194800505745,-130.18210118528657,-33.41595080965594,90.0,25.86910305245639,-10.0,100.0,0.0,0.0,0.0,-1.0,0.45150102280307924,-1.8570643232240647,-2.2721062928476634,-0.5832183643129611,1.5707963267948966,0.45150102280307935,-0.01,0.1,0.0
Target_711,25.312390043878153,-107.37100947485246,-128.66702449119873,-33.961966033948855,90.0,25.31239004387816,0.0,100.0,0.0,0.0,0.0,-1.0,0.4417845478147057,-1.873977636526203,-2.2456632161155996,-0.5927481277428878,1.5707963267948966,0.44178454781470583,0.0,0.1,0.0
Target_712,24.778778166389415,-108.33340444548077,-127.14051168119113,-34.52608387332809,90.0,24.77877816638943,10.0,100.0,0.0,0.0,0.0,-1.0,0.4324712636247786,-1.8907745974683012,-2.2190205415070965,-0.602593841409292,1.5707963267948966,0.4324712636247789,0.01,0.1,0.0
Target_713,24.266879809846117,-109.29026311120995,-125.60220289653498,-35.10753399225507,90.0,24.26687980984613,20.0,100.0,0.0,0.0,0.0,-1.0,0.4235369518675502,-1.9074749316615154,-2.192171988302494,-0.6127420604206805,1.5707963267948966,0.42353695186755047,0.02,0.1,0.0
Target_714,23.775414677354732,-110.24263741234327,-124.05170144668901,-35.70566114096772,90.0,23.775414677354746,30.0,100.0,0.0,0.0,0.0,-1.0,0.4149592671468254,-1.9240969989276717,-2.165110632945736,-0.6231813485112819,1.5707963267948966,0.4149592671468256,0.03,0.1,0.0
Target_715,23.303199764834503,-111.19151293847148,-122.48857331020938,-36.31991375131912,90.0,23.303199764834517,40.0,100.0,0.0,0.0,0.0,-1.0,0.40671756214633037,-1.9406580010502024,-2.137828900333603,-0.6339020790008837,1.5707963267948966,0.40671756214633065,0.04,0.1,0.0
Target_716,22.849140425013232,-112.13781940134027,-120.91234619965408,-36.94983439900567,90.0,22.849140425013246,50.0,100.0,0.0,0.0,0.0,-1.0,0.3987927316670174,-1.9571741645601641,-2.1103185474952166,-0.6448962683293091,1.5707963267948966,0.3987927316670177,0.05,0.1,0.0
Target_717,22.412222383683726,-113.08243993435872,-119.32250819768225,-37.59505186795904,90.0,22.412222383683734,60.0,100.0,0.0,0.0,0.0,-1.0,0.3911670732844529,-1.97366090304328,-2.0825706397874804,-0.6561574375539297,1.5707963267948966,0.391167073284453,0.06,0.1,0.0
Target_718,21.991504593801537,-114.02621943535826,-117.71850596059491,-38.255274604046775,90.0,21.99150459380155,70.0,100.0,0.0,0.0,0.0,-1.0,0.383824162629295,-1.9901329627485511,-2.0545755195409514,-0.6676804980951863,1.5707963267948966,0.38382416262929525,0.07,0.1,0.0
Target_719,21.586112828175857,-114.96997213733982,-116.09974247498369,-38.93028538767649,90.0,21.586112828175864,80.0,100.0,0.0,0.0,0.0,-1.0,0.3767487415586537,-2.0066045547227223,-2.0263227669059756,-0.6794616587559918,1.5707963267948966,0.37674874155865384,0.08,0.1,0.0
Target_720,21.19523392449478,-115.9144885670529,-114.46557434249254,-39.619937090454584,90.0,21.19523392449478,90.0,100.0,0.0,0.0,0.0,-1.0,0.36992661771283314,-2.023089476260397,-1.9978011524628383,-0.6914983516614549,1.5707963267948966,0.36992661771283314,0.09,0.1,0.0
Target_721,20.818110607569693,-116.86054203214326,-112.81530855651866,-40.32414941133811,90.0,20.8181106075697,100.0,100.0,0.0,0.0,0.0,-1.0,0.3633445741464483,-2.039601224126125,-1.968998580964582,-0.7037891752939833,1.5707963267948966,0.36334457414644844,0.1,0.1,0.0
Target_722,20.45403682326061,-117.8088947634086,-111.14819872251249,-41.04290651407888,90.0,20.454036823260616,110.0,100.0,0.0,0.0,0.0,-1.0,0.3569902878900591,-2.056153101756986,-1.9399020253687982,-0.7163338532589049,1.5707963267948966,0.3569902878900592,0.11,0.1,0.0
Target_723,20.10235352679245,-118.76030382879534,-109.46344065988916,-41.7762555113155,90.0,20.10235352679245,120.0,100.0,0.0,0.0,0.0,-1.0,0.35085225644242235,-2.072758322481307,-1.9104974500765002,-0.7291332078268826,1.5707963267948966,0.35085225644242235,0.12,0.1,0.0
Target_724,19.762444875288303,-119.71552692974646,-107.76016730783789,-42.52430576241565,90.0,19.762444875288317,130.0,100.0,0.0,0.0,0.0,-1.0,0.34491973131766107,-2.089430110684014,-1.880769722021725,-0.7421891476789506,1.5707963267948966,0.3449197313176613,0.13,0.1,0.0
Target_725,19.433734780497595,-120.67532818817162,-106.03744283881417,-43.28722897301424,90.0,19.433734780497595,140.0,100.0,0.0,0.0,0.0,-1.0,0.3391826578790205,-2.106181802808318,-1.85070250793259,-0.755504669643782,1.5707963267948966,0.3391826578790205,0.14,0.1,0.0
Target_726,20.3460853039209,-120.84642120453323,-105.72920639514702,-43.42437240031978,90.0,20.34608530392091,140.0,110.0,0.0,0.0,0.0,-1.0,0.3551061784450509,-2.1091679392709968,-1.8453227671159602,-0.7578982739977334,1.5707963267948966,0.355106178445051,0.14,0.11,0.0
Target_727,20.688513647187307,-119.888652326482,-107.45024858492177,-42.66109908859627,90.0,20.688513647187314,130.0,110.0,0.0,0.0,0.0,-1.0,0.361082680487199,-2.092451718875871,-1.8753606198932626,-0.744576641615557,1.5707963267948966,0.36108268048719916,0.13,0.11,0.0
Target_728,21.042517997752583,-118.93567382736774,-109.15160137648031,-41.912724796151934,90.0,21.04251799775259,120.0,110.0,0.0,0.0,0.0,-1.0,0.36726122197094735,-2.075819106365613,-1.9050548278439563,-0.7315150461751204,1.5707963267948966,0.36726122197094746,0.12,0.11,0.0
Target_729,21.40868747763632,-117.98673104122389,-110.83420144411829,-41.179067514657845,90.0,21.408687477636327,110.0,110.0,0.0,0.0,0.0,-1.0,0.37365208501523367,-2.0592569303343544,-1.934421739018518,-0.7187103110318177,1.5707963267948966,0.37365208501523384,0.11,0.11,0.0
Target_730,21.78765128766853,-117.04107750796706,-112.49891554401083,-40.46000694802214,90.0,21.78765128766853,100.0,110.0,0.0,0.0,0.0,-1.0,0.38026625124619806,-2.042752162595905,-1.9634764811660168,-0.7061603366227686,1.5707963267948966,0.38026625124619806,0.1,0.11,0.0
Target_731,22.18008211967698,-116.09796933946026,-114.14654646042871,-39.75548420011101,90.0,22.18008211967699,90.0,110.0,0.0,0.0,0.0,-1.0,0.3871154613510863,-2.0262918198530078,-1.9922330655151603,-0.6938640950165215,1.5707963267948966,0.38711546135108643,0.09,0.11,0.0
Target_732,22.58669991696901,-115.15665961453217,-115.77783814504619,-39.06550224042165,90.0,22.586699916969017,80.0,110.0,0.0,0.0,0.0,-1.0,0.3942122807110391,-2.0098628658719706,-2.0207044764721402,-0.6818216380405793,1.5707963267948966,0.3942122807110392,0.08,0.11,0.0
Target_733,23.008276024427474,-114.21639269980389,-117.39348014770258,-38.39012715249355,90.0,23.00827602442748,70.0,110.0,0.0,0.0,0.0,-1.0,0.4015701718339307,-1.9934521123623932,-2.0489027489520093,-0.6700341190702876,1.5707963267948966,0.4015701718339308,0.07,0.11,0.0
Target_734,23.445637775097197,-113.27639839236093,-118.99411141814716,-37.7294901894919,90.0,23.445637775097204,60.0,110.0,0.0,0.0,0.0,-1.0,0.4092035744054039,-1.9770461167475097,-2.076839034731647,-0.6585038289055329,1.5707963267948966,0.409203574405404,0.06,0.11,0.0
Target_735,23.899673566525024,-112.33588577610163,-120.5803235423486,-37.0837906815498,90.0,23.89967356652503,50.0,110.0,0.0,0.0,0.0,-1.0,0.4171279938877177,-1.960631074937239,-2.1045236589340153,-0.647234246513436,1.5707963267948966,0.4171279938877178,0.05,0.11,0.0
Target_736,24.371338487463504,-111.39403667588664,-122.15266346317173,-36.453299860941655,90.0,24.37133848746351,40.0,110.0,0.0,0.0,0.0,-1.0,0.4253600997242529,-1.9441927070815415,-2.131966167512926,-0.636230105790223,1.5707963267948966,0.42536009972425304,0.04,0.11,0.0
Target_737,24.861660564016127,-110.44999858213077,-123.71163572302675,-35.83836569484245,90.0,24.861660564016134,30.0,110.0,0.0,0.0,0.0,-1.0,0.4339178343553119,-1.9277161340812505,-2.1591753663946527,-0.6254974799087861,1.5707963267948966,0.433917834355312,0.03,0.11,0.0
Target_738,25.371747704071524,-109.50287690274314,-125.25770425497987,-35.23941884227696,90.0,25.371747704071538,20.0,110.0,0.0,0.0,0.0,-1.0,0.44282053442136,-1.9111857423589182,-2.1861593527387098,-0.6150438852870613,1.5707963267948966,0.44282053442136027,0.02,0.11,0.0
Target_739,25.902795430159095,-108.55172637866877,-126.79129373833169,-34.65697988299955,90.0,25.902795430159102,10.0,110.0,0.0,0.0,0.0,-1.0,0.4520890657268171,-1.894585034031751,-2.212925538597158,-0.6048784077557813,1.5707963267948966,0.45208906572681723,0.01,0.11,0.0
Target_740,26.456095503912287,-107.59554147278698,-128.31279052440198,-34.09166800281105,90.0,26.456095503912294,0.0,110.0,0.0,0.0,0.0,-1.0,0.46174597376533777,-1.8778964591662415,-2.2394806670725957,-0.5950118541458522,1.5707963267948966,0.4617459737653379,0.0,0.11,0.0
Target_741,27.03304556043745,-106.63324550835449,-129.82254312778775,-33.544211363857784,90.0,27.033045560437465,-10.0,110.0,0.0,0.0,0.0,-1.0,0.4718156518712693,-1.8611012262082405,-2.265830820892234,-0.585456933284216,1.5707963267948966,0.4718156518712695,-0.01,0.11,0.0
Target_742,27.63515988839839,-105.6636782909423,-131.3208622672512,-33.015459441806485,90.0,27.635159888398398,-20.0,110.0,0.0,0.0,0.0,-1.0,0.48232452936762066,-1.844179085944998,-2.291981423121519,-0.5762284713181723,1.5707963267948966,0.48232452936762077,-0.02,0.11,0.0
Target_743,28.264081511935075,-104.68558189482911,-132.8080204281497,-32.506397677021155,90.0,28.264081511935082,-30.0,110.0,0.0,0.0,0.0,-1.0,0.493301282435324,-1.8271080834309323,-2.3179372295271015,-0.5673436674266554,1.5707963267948966,0.4933012824353242,-0.03,0.11,0.0
Target_744,28.9215957540967,-103.69758422838999,-134.28425090437202,-32.01816486723807,90.0,28.9215957540967,-40.0,110.0,0.0,0.0,0.0,-1.0,0.5047770708397997,-1.8098642711495487,-2.343702311855465,-0.5588223973796774,1.5707963267948966,0.5047770708397997,-0.04,0.11,0.0
Target_745,29.609645488812347,-102.6981799096803,-135.74974626140545,-31.552073828914274,90.0,29.609645488812355,-50.0,110.0,0.0,0.0,0.0,-1.0,0.5167858041280613,-1.792421375229414,-2.369280031008388,-0.5506875741468881,1.5707963267948966,0.5167858041280614,-0.05,0.11,0.0
Target_746,30.330348320148317,-101.68570787868396,-137.20465614255852,-31.109635978757566,90.0,30.33034832014833,-60.0,110.0,0.0,0.0,0.0,-1.0,0.5293644414633193,-1.7747504047041738,-2.3946729987543085,-0.5429655769262083,1.5707963267948966,0.5293644414633196,-0.06,0.11,0.0
Target_747,31.08601596439067,-100.65832504075803,-138.64908431641732,-30.69259064282467,90.0,31.08601596439067,-70.0,110.0,0.0,0.0,0.0,-1.0,0.5425533299061375,-1.756819191503883,-2.4198830261967137,-0.5356867626840934,1.5707963267948966,0.5425533299061375,-0.07,0.11,0.0
Target_748,31.879176153100786,-99.61397506917791,-140.08308483390977,-30.302940096912366,90.0,31.879176153100794,-80.0,110.0,0.0,0.0,0.0,-1.0,0.5563965866948687,-1.7385918459567007,-2.4449110567022596,-0.5288860777257304,1.5707963267948966,0.5563965866948688,-0.08,0.11,0.0
